0.072166,0.35408,-0.26466,0.059861,0.39544,-0.059861,0.16603,-0.093372,-0.055469,-0.226,-0.13024,-0.10086,-0.17505,-0.34176,-0.26466,-0.19365,0.098632,0.2748,0.21986,0.098632,-0.10077,0.10077,-0.26466,0.10077,0.098632,0.098632
-0.21816,0.53636,0.046658,-0.18096,-0.069715,0.18096,0.2515,-0.14144,0.16768,-0.10749,0.022961,-0.047972,0.03086,0.06025,0.046658,0.034139,-0.29816,-0.17132,-0.038759,-0.29816,-0.15264,0.15264,0.046658,0.15264,-0.29816,-0.29816
-0.04343,0.19648,0.22926,0.022409,-0.20514,0.18614,0.15091,-0.076196,0.048751,-0.031842,-0.024017,-0.014211,0.10675,0.21504,0.22926,0.10332,0.17595,0.61499,0.040541,0.17595,0.13182,0.14624,0.22926,0.28473,0.17595,0.17595
-0.21622,-0.028118,0.0090074,0.95955,-0.013459,0.040454,0.057649,-0.032421,0.037486,-0.025524,0.0044327,-0.011391,0.0059576,0.011631,0.0090074,0.0065905,-0.066656,-0.037054,-0.0074825,-0.066656,-0.034988,0.034988,0.0090074,0.034988,-0.066656,-0.066656
-0.087059,-0.23361,0.33735,-0.049868,0.85092,0.09524,0.053129,-0.027992,0.061333,0.019103,0.029176,0.0085257,0.069461,0.13705,0.11978,0.073626,-0.051919,0.033146,-0.049249,-0.051919,0.016361,0.044135,0.11978,0.074265,-0.051919,-0.051919
0.21339,-0.039267,-0.20065,0.029801,0.033582,0.93617,-0.079679,0.043395,-0.038957,0.034047,0.0038833,0.015195,-0.017467,-0.035183,-0.037481,-0.016913,0.026416,-0.076163,-0.006555,0.026416,0.011904,-0.057276,-0.037481,-0.079873,0.026416,0.026416
0.29358,-0.21508,-0.087848,0.016671,-0.046226,-0.039357,0.90622,0.051794,-0.02301,0.068128,0.025188,0.030406,0.018728,0.035843,0.020934,0.022325,0.012345,-0.093272,-0.042517,0.012345,0.03261,-0.062858,0.020934,-0.077923,0.012345,0.012345
-0.16522,0.11815,0.041434,-0.0098186,0.026834,0.021162,0.051821,0.97133,0.012879,-0.037959,-0.013819,-0.016941,-0.011011,-0.021137,-0.012957,-0.012984,-0.008616,0.047746,0.023327,-0.008616,-0.019299,0.034423,-0.012957,0.041956,-0.008616,-0.008616
0.19941,0.0035931,-0.072229,0.033935,0.019179,-0.045278,-0.060762,0.0337,0.96477,0.026492,-0.0013355,0.011823,-0.009357,-0.018628,-0.017838,-0.0095476,0.048352,-0.0034039,0.0022543,0.048352,0.024726,-0.03985,-0.017838,-0.047383,0.048352,0.048352
-0.12314,0.20288,-0.049679,0.010027,0.074228,-0.010027,0.033158,-0.018647,-0.0092913,0.95653,-0.024448,-0.019399,-0.032858,-0.06415,-0.049679,-0.036349,0.016521,0.050711,0.041269,0.016521,-0.020124,0.020124,-0.049679,0.020124,0.016521,0.016521
0.029918,0.10654,-0.026947,0.021103,0.040264,-0.021103,-0.0078241,0.0044001,-0.019555,-0.010035,0.98674,-0.0044785,-0.017823,-0.034797,-0.026947,-0.019717,0.034772,0.038802,0.022385,0.034772,0.0047485,-0.0047485,-0.026947,-0.0047485,0.034772,0.034772
-0.054959,0.090546,-0.022172,0.0044751,0.033128,-0.0044751,0.014798,-0.0083223,-0.0041467,-0.019399,-0.010911,0.99134,-0.014665,-0.02863,-0.022172,-0.016223,0.0073735,0.022632,0.018418,0.0073735,-0.0089813,0.0089813,-0.022172,0.0089813,0.0073735,0.0073735
0.038322,0.098261,-0.16398,0.02126,0.06753,-0.043947,-0.025203,0.01323,-0.027263,-0.0078047,-0.012279,-0.0034832,0.96837,-0.062469,-0.0552,-0.033381,0.019906,-0.023327,0.020728,0.019906,-0.0090073,-0.021241,-0.0552,-0.036306,0.019906,0.019906
0.074727,0.1897,-0.32624,0.041169,0.13248,-0.086541,-0.049904,0.026178,-0.053272,-0.014967,-0.023709,-0.0066796,-0.062114,0.87729,-0.10867,-0.065499,0.037585,-0.04914,0.040022,0.037585,-0.018319,-0.042177,-0.10867,-0.072307,0.037585,0.037585
0.057017,0.12664,-0.31029,0.028677,0.10865,-0.07405,-0.045273,0.023574,-0.041697,-0.0090267,-0.015859,-0.0040286,-0.051563,-0.10211,0.90728,-0.053828,0.017003,-0.072108,0.026771,0.017003,-0.02113,-0.039367,-0.092723,-0.069497,0.017003,0.017003
0.042593,0.11347,-0.16783,0.024274,0.073279,-0.04696,-0.02632,0.013858,-0.030055,-0.0092374,-0.014173,-0.0041227,-0.034172,-0.067437,-0.059048,0.9638,0.024871,-0.017787,0.023924,0.024871,-0.0083294,-0.021919,-0.059048,-0.036984,0.024871,0.024871
-0.35816,-0.091253,-0.11292,-0.073759,-0.0087597,0.051073,0.0803,-0.046103,0.060785,-0.036373,0.012848,-0.016233,0.0021434,0.0034638,-0.0041412,0.0039778,0.86334,-0.13653,-0.021687,-0.13666,-0.073038,0.04279,-0.0041412,0.027725,-0.13666,-0.13666
-0.21668,-0.38944,-0.45664,-0.095112,-0.027651,0.004368,-0.0032643,-0.0019381,0.057886,0.022171,0.048958,0.0098948,0.0053032,0.0074702,-0.021509,0.012293,-0.21721,0.60236,-0.082641,-0.21721,-0.095231,-0.025762,-0.021509,-0.086022,-0.21721,-0.21721
-0.050503,-0.17983,0.045488,-0.035623,-0.067966,0.035623,0.013207,-0.0074275,0.033009,0.016939,0.022385,0.0075598,0.030086,0.058738,0.045488,0.033282,-0.058695,-0.065499,0.96221,-0.058695,-0.0080156,0.0080156,0.045488,0.0080156,-0.058695,-0.058695
-0.35816,-0.091253,-0.11292,-0.073759,-0.0087597,0.051073,0.0803,-0.046103,0.060785,-0.036373,0.012848,-0.016233,0.0021434,0.0034638,-0.0041412,0.0039778,-0.13666,-0.13653,-0.021687,0.86334,-0.073038,0.04279,-0.0041412,0.027725,-0.13666,-0.13666
-0.18121,0.058345,-0.15199,-0.021531,0.049613,-0.001155,0.033313,-0.019678,0.012389,-0.032217,-0.006378,-0.014379,-0.023696,-0.046984,-0.043208,-0.024607,-0.050601,-0.064678,0.010766,-0.050601,0.95548,0.014273,-0.043208,-0.00079221,-0.050601,-0.050601
0.17744,-0.14819,-0.10354,0.007326,-0.022782,-0.030012,-0.062687,0.03431,-0.014351,0.043581,0.017466,0.01945,0.0083504,0.015582,0.0052433,0.010844,-0.0030531,-0.086277,-0.029483,-0.0030531,0.013742,0.95601,0.0052433,-0.059055,-0.0030531,-0.0030531
0.057017,0.12664,-0.31029,0.028677,0.10865,-0.07405,-0.045273,0.023574,-0.041697,-0.0090267,-0.015859,-0.0040286,-0.051563,-0.10211,-0.092723,-0.053828,0.017003,-0.072108,0.026771,0.017003,-0.02113,-0.039367,0.90728,-0.069497,0.017003,0.017003
0.17555,-0.19294,-0.23081,0.00025122,-0.0094183,-0.045535,-0.077316,0.041598,-0.015327,0.049241,0.022988,0.021976,0.00070748,-5.7693e-05,-0.013665,0.0039897,-0.029775,-0.16146,-0.038805,-0.029775,-0.0015872,-0.058791,-0.013665,0.91114,-0.029775,-0.029775
-0.35816,-0.091253,-0.11292,-0.073759,-0.0087597,0.051073,0.0803,-0.046103,0.060785,-0.036373,0.012848,-0.016233,0.0021434,0.0034638,-0.0041412,0.0039778,-0.13666,-0.13653,-0.021687,-0.13666,-0.073038,0.04279,-0.0041412,0.027725,0.86334,-0.13666
-0.35816,-0.091253,-0.11292,-0.073759,-0.0087597,0.051073,0.0803,-0.046103,0.060785,-0.036373,0.012848,-0.016233,0.0021434,0.0034638,-0.0041412,0.0039778,-0.13666,-0.13653,-0.021687,-0.13666,-0.073038,0.04279,-0.0041412,0.027725,-0.13666,0.86334
